requirement_id,legacy_source,ilaten_requirement,current_ilaios_canonical_equivalent,repository_implementation_evidence,status
ILATEN-02539,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12659,"Ownership rules shall use stable teams or roles rather than a single individual's availability wherever possible. Sensitive paths such as identity, policy, capability, approval, Tool Gateway, Validation Pipeline, Audit Engine, Evidence Chain, cryptography, CI/CD, release, infrastructure, and migrations require specialized ownership.",NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02540,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12661,An owner shall not approve beyond delegated scope. Repository administration shall not be mistaken for technical ownership.,NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02541,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12667,"The reviewer shall not be a nominal alternate account, automation controlled by the author, or a person unable to assess the change. Organizational reporting relationship does not automatically invalidate independence, but coercion and conflict of interest shall be managed.",NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02542,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12669,"Approvals shall apply to the latest exact revision. Material source change, target change, conflict resolution, altered workflow, or changed generated output invalidates affected approval.",NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02543,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12671,"Two-person control reduces unilateral-change risk but does not prove correctness. Quality Gates, testing, architecture, security, and release decisions remain required.",NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02544,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12677,"Under this profile, every protected-source change shall still use a Change Request or equivalent durable change record, exact revision binding, self-review checklist, required automated Quality Gates, clean repository evidence, atomic scope, test and documentation evidence, and controlled merge. Direct unrecorded push remains prohibited except during approved repository bootstrap or emergency recovery.",NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02545,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12679,"The maintainer shall explicitly record `Independent Review: Not Available — Bootstrap Profile` and the residual risk. Critical changes affecting identity, tenant isolation, Policy Engine authority, capability, approval, Tool Gateway, Validation Pipeline, Audit Engine, Evidence Chain, cryptography, release signing, production deployment, or destructive migration should obtain an external qualified review before Stable release or receive formal risk acceptance with constrained release maturity.",NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02546,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12681,"The profile shall have an owner, start date, review date, exit criteria, and prohibition against marketing two-person review or equivalent assurance. It shall be retired when competent reviewer capacity becomes available.",NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02547,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12685,Reviewers shall evaluate more than syntax and style. Review includes:,NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02548,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12698,Review depth shall be proportional to consequence. Reviewers shall identify what they did not assess when scope exceeds their competence.,NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02549,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12702,"Security review is required when a change affects trust boundary, authentication, authorization, tenant, secret, key, cryptography, external input, parser, network, tool execution, pipeline, dependency, evidence, logging, or vulnerability remediation.",NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02550,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12704,"Privacy review is required for new or changed collection, inference, storage, logging, indexing, provider transfer, retention, deletion, rights support, residency, or processing role. Role and applicability are assessed per processing purpose.",NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02551,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12706,"The Change Request shall not expose secrets, customer data, exploit detail, personal data, or restricted topology to unauthorized reviewers or public forks. Sensitive material may be provided through controlled evidence references.",NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02552,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12712,"Architecture review determines whether the change preserves component responsibility, dependency direction, trust boundaries, data ownership, operational flow, and accepted ADRs. It also determines whether a new ADR is required.",NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02553,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12714,The review shall protect the deterministic Policy Engine in the Control Plane; the advisory role of the AI Reasoning and Recommendation Engine; provider abstraction without policy authority; constrained execution through Tool Gateway; independent Validation Pipeline; and continuous Audit Engine and Evidence Chain operation.,NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02554,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12716,"Development System and Runtime System separation and the Code Intelligence sequence—Code Entity Model, Source File Analyzer, Symbol Extraction, Dependency Extraction, and Repository Code Index—shall remain intact.",NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02555,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12718,Source review cannot silently accept a de facto architectural redesign. Work shall stop or be constrained until the architecture decision is governed.,NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02556,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12722,Reviewers shall assess whether tests demonstrate the intended behavior and material risks rather than merely increase count or coverage. Test changes shall be reviewed with the same attention as production changes.,NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02557,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12724,"Expected results shall derive from the Test Basis. A snapshot or golden file shall not be updated automatically because implementation changed. Removed or quarantined tests require reason, risk, owner, and replacement or exception.",NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02558,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12726,"Review shall verify negative, boundary, failure, authorization, tenant, evidence, migration, recovery, and regression coverage appropriate to scope. Mocks and simulators shall not overstate integration assurance.",NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02559,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12732,"Documentation review shall verify source-of-truth, metadata, terminology, numbering, accuracy, examples, diagrams, accessibility, classification, redaction, version, release alignment, and customer claims under Section 4.4.",NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02560,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12734,Changes to public or customer documentation shall identify the corresponding released capability. Roadmap or Draft content shall not be presented as current product behavior.,NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02561,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12736,"The reviewer shall distinguish editorial improvement from semantic architecture change. Accepted content shall not be shortened, expanded, or reworded in a way that changes architectural intent without authority.",NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02562,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12738,"Generated Word, PDF, HTML, or portal output shall be traceable to the controlled source and shall not contain internal authoring controls or hidden restricted content.",NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02563,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12742,"Review comments shall identify the observed issue, consequence, applicable requirement or rationale, and requested outcome. Comments may be classified as:",NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02564,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12744,- **Blocking:** merge cannot proceed until resolved or explicitly waived by competent authority;,NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
ILATEN-02565,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:12745,- **Required:** correction is mandatory but may be handled through an agreed change within the current request;,NONE,pyproject.toml; .pre-commit-config.yaml; tests/test_architecture_boundaries.py,MISSING_DOCUMENTATION
