requirement_id,legacy_source,ilaten_requirement,current_ilaios_canonical_equivalent,repository_implementation_evidence,status
ILATEN-04008,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20014,"- the Single-Maintainer Bootstrap Profile records absent independence honestly, restricts assurance and exposure, and cannot become permanent through inaction;",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.7 / Change Management Invariants,NONE,MIGRATED
ILATEN-04009,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20019,"A Change Management implementation is non-conformant if it performs a material change without stable identity, assessment, authority, exact target, validation, or recovery; treats a release, maintenance window, customer request, provider notice, administrative access, model output, or automation capability as sufficient permission; classifies a variable or high-risk action as Standard to avoid review; authorizes a mutable alias or unidentified artifact; changes canonical architecture without an ADR; permits reasoning to approve or execute change; bypasses deterministic policy, required approval, capability restrictions, Tool Gateway, independent validation, tenant isolation, Audit Engine, Evidence Chain, privacy, security, or human accountability; continues after a material deviation without reassessment; represents Implementation Complete as Accepted; hides a failed or rolled-back change; restores revoked, deleted, unauthorized, vulnerable, or cross-tenant state; deploys automatically into a customer-controlled environment without authority; permits ordinary direct push to a protected primary branch; represents bootstrap self-validation as independent Enterprise assurance; uses emergency status for planned convenience; closes with unowned residual actions or missing evidence; retains protected change data indefinitely without purpose; or makes an unsupported claim that a change is authorized, successful, secure, compliant, customer-approved, independently validated, or operationally accepted.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.7 / Change Management Invariants,NONE,MIGRATED
ILATEN-04010,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20029,"The process is evidence-led and outcome-oriented. It shall distinguish signal from anecdote, correlation from cause, activity from result, and local optimization from system improvement. A process is not improved merely because it becomes faster, more automated, or less expensive. An improvement must preserve or strengthen trust, security, privacy, human accountability, quality, customer value, and enterprise sustainability.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Purpose and Improvement Intent,NONE,MIGRATED
ILATEN-04011,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20031,"Continuous Improvement shall support a learning culture that examines systems and contributing conditions without avoiding individual accountability. Failure, rejection, rollback, incident, defect, near miss, customer complaint, audit finding, and inconclusive experiment are valid sources of learning. Their histories shall not be rewritten to create an appearance of uninterrupted success.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Purpose and Improvement Intent,NONE,MIGRATED
ILATEN-04012,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20053,Every improvement activity shall follow these principles:,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Continuous Improvement Principles,NONE,MIGRATED
ILATEN-04013,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20057,3. **Architecture remains canonical.** Improvement cannot silently redesign the system; architecture change requires an authorized ADR.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Continuous Improvement Principles,NONE,MIGRATED
ILATEN-04014,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20058,"4. **Trust is a guardrail.** Speed, cost, automation, adoption, or convenience shall not improve by weakening policy, approval, tenant isolation, validation, audit, evidence, privacy, security, or human accountability.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Continuous Improvement Principles,NONE,MIGRATED
ILATEN-04015,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20064,"10. **Learning never grants permission.** Analytics, reasoning, recommendations, and models may propose improvement but cannot change policy, code, configuration, release, or runtime authority autonomously.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Continuous Improvement Principles,NONE,MIGRATED
ILATEN-04016,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20089,Each material opportunity shall receive a primary class and relevant risk attributes. Primary classes include:,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Improvement Opportunity Classification,NONE,MIGRATED
ILATEN-04017,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20103,"Risk attributes shall identify affected tenants, data, privilege, external effects, architecture, release maturity, customer commitments, provider dependency, reversibility, and legal or regulatory implications.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Improvement Opportunity Classification,NONE,MIGRATED
ILATEN-04018,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20109,"Every material improvement shall have a stable Improvement ID and authoritative Improvement Record. The record shall distinguish the observed problem, proposed intervention, approved change, measured outcome, and decision to adopt or stop.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Improvement Identity and Record,NONE,MIGRATED
ILATEN-04019,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20111,"The Improvement Record shall include, as applicable:",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Improvement Identity and Record,NONE,MIGRATED
ILATEN-04020,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20146,16. **Adaptation Required:** evidence supports the problem but not the current intervention; the hypothesis or method requires revision.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Improvement Lifecycle States,NONE,MIGRATED
ILATEN-04021,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20147,17. **Rejected:** the proposed opportunity or intervention shall not proceed in the evaluated scope.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Improvement Lifecycle States,NONE,MIGRATED
ILATEN-04022,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20153,"States shall not be inferred from meeting completion, action-item creation, code merge, process-document publication, tool installation, or metric movement. Adoption requires competent assessment of the actual outcome. Standardization requires more than a successful local trial.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Improvement Lifecycle States,NONE,MIGRATED
ILATEN-04023,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20157,"Improvement intake shall capture signals without requiring a complete solution. Intake shall state what was observed, where, when, by whom, under which conditions, and why it may matter.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Signal Intake and Triage,NONE,MIGRATED
ILATEN-04024,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20159,Triage shall determine:,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Signal Intake and Triage,NONE,MIGRATED
ILATEN-04025,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20166,- accountable owner and required authorities; and,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Signal Intake and Triage,NONE,MIGRATED
ILATEN-04026,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20169,"Improvement intake shall not become an alternate route for unapproved feature work, architecture redesign, or policy change. Urgent protective action follows incident or change governance; the longer-term improvement remains linked.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Signal Intake and Triage,NONE,MIGRATED
ILATEN-04027,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20173,"Improvement cannot be demonstrated without a trustworthy baseline. The baseline shall define the current outcome, process, control, population, scope, period, environment, version, and measurement limitations.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Baseline and Problem Definition,NONE,MIGRATED
ILATEN-04028,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20175,Problem definition shall identify:,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Baseline and Problem Definition,NONE,MIGRATED
ILATEN-04029,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20186,"The baseline shall not use a convenient period, cohort, or average that hides high-severity minority outcomes. Changes in instrumentation, release maturity, tenant population, workload, provider, environment, or definition shall be recorded.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Baseline and Problem Definition,NONE,MIGRATED
ILATEN-04030,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20188,"If reliable measurement is unavailable, the first improvement may be to establish safe observability. Lack of measurement shall not justify uncontrolled data collection.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Baseline and Problem Definition,NONE,MIGRATED
ILATEN-04031,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20192,Improvement analysis shall identify the system conditions producing the observed outcome. It shall distinguish proximate trigger from root and contributing causes.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Root Cause and Systems Analysis,NONE,MIGRATED
ILATEN-04032,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20205,Analysis shall not stop at individual error when system design made that error likely or difficult to detect. It shall also not remove personal accountability where an authorized duty was ignored deliberately.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Root Cause and Systems Analysis,NONE,MIGRATED
ILATEN-04033,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20211,Each proposed intervention shall have a testable hypothesis. The hypothesis shall state:,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Improvement Hypothesis,NONE,MIGRATED
ILATEN-04034,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20226,"An improvement shall not optimize one metric by transferring cost or risk invisibly to customers, support, security, privacy, maintainers, or future releases.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Improvement Hypothesis,NONE,MIGRATED
ILATEN-04035,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20230,"Improvement planning shall compare reasonable alternatives, including no change, simplification, removal, training, documentation, process change, tool change, architecture change, provider change, automation, manual control, and measurement improvement.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Alternative Evaluation,NONE,MIGRATED
ILATEN-04036,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20232,Alternatives shall be evaluated against:,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Alternative Evaluation,NONE,MIGRATED
ILATEN-04037,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20248,"Improvement opportunities shall be prioritized according to verified impact, urgency, strategic alignment, risk reduction, customer value, cost of delay, evidence strength, dependencies, reversibility, capacity, and opportunity cost.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Prioritization,NONE,MIGRATED
ILATEN-04038,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20250,Priority shall not be determined solely by:,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Prioritization,NONE,MIGRATED
ILATEN-04039,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20262,"Security, privacy, tenant, evidence, legal, incident, and continuity improvements may be mandatory regardless of ordinary portfolio ranking. Improvement priority shall remain separate from severity and authority.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Prioritization,NONE,MIGRATED
ILATEN-04040,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20264,"The portfolio shall limit work in progress. Too many simultaneous improvement initiatives create measurement overlap, unclear causality, process churn, and incomplete standardization.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Prioritization,NONE,MIGRATED
ILATEN-04041,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20270,The decision shall bind to:,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Improvement Approval,NONE,MIGRATED
ILATEN-04042,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20285,"Experiments shall be bounded, ethical, authorized, observable, and reversible. They shall answer a defined question without creating unsupported product commitments or exposing customers to uncontrolled risk.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Experiment Design,NONE,MIGRATED
ILATEN-04043,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20287,The experiment plan shall define:,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Experiment Design,NONE,MIGRATED
ILATEN-04044,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20300,Participants shall not absorb unbounded product risk. Consent or limited availability does not waive law or non-waivable controls. Experimental code and data shall remain separated from Stable claims until normal lifecycle requirements pass.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Experiment Design,NONE,MIGRATED
ILATEN-04045,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:20304,"An approved improvement shall enter the applicable Development Lifecycle, Code Review Process, Definition of Done, Release Lifecycle, and Change Management process. Continuous Improvement creates no alternate implementation route.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 5.8 / Improvement Implementation,NONE,MIGRATED
